acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,expected_boundary,expected_non_source_writes,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_count,noise_write_ratio,phase,seed,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
0.965624988079071,0.953125,0.9487500102519989,0.005779135123925066,20,500,41,21,0.07608138024806976,0.10781496886909007,0.015532665139416505,forced,42,naive,20,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.965624988079071,0.953125,0.9487500102519989,0.005779135123925066,20,500,41,21,0.07608138024806976,0.10781496886909007,0.015532665139416505,forced,43,naive,20,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.965624988079071,0.953125,0.9487500102519989,0.005779135123925066,20,500,41,21,0.07608138024806976,0.10781496886909007,0.015532665139416505,forced,51,naive,20,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.965624988079071,0.953125,0.9487500102519989,0.005779135123925066,20,500,41,21,0.07608138024806976,0.10781496886909007,0.015532665139416505,forced,61,naive,20,1.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.596875011920929,0.5250000357627869,0.5527312613725662,0.016140895903862734,40,500,21,1,0.8865656852722168,0.9638551993370056,0.027559422567005554,forced,10,naive,0,0.0,expC_intermediate,0,9,0.45,8,source-sep-noise-budget
0.9281250238418579,0.8968750238418579,0.9011500124931335,0.008741388399506627,40,500,21,1,0.15073318779468536,0.18519869816303253,0.016956799036981322,forced,19,naive,0,0.0,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.793749988079071,0.762499988079071,0.7623062627315521,0.012203577878988028,40,500,21,1,0.44087839126586914,0.48578611814975736,0.020193580586544496,forced,20,naive,0,0.0,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
0.800000011920929,0.75,0.765131261229515,0.011465401206791138,40,500,21,1,0.43049517273902893,0.47213944137096403,0.018254311263266917,forced,21,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.800000011920929,0.75,0.765131261229515,0.011465401206791138,40,500,21,1,0.43049517273902893,0.47213944137096403,0.018254311263266917,forced,22,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.800000011920929,0.75,0.765131261229515,0.011465401206791138,40,500,21,1,0.43049517273902893,0.47213944137096403,0.018254311263266917,forced,23,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.800000011920929,0.75,0.765131261229515,0.011465401206791138,40,500,21,1,0.43049517273902893,0.47213944137096403,0.018254311263266917,forced,31,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.800000011920929,0.75,0.765131261229515,0.011465401206791138,40,500,21,1,0.43049517273902893,0.47213944137096403,0.018254311263266917,forced,41,naive,0,0.0,expC_intermediate,0,20,1.0,8,source-sep-noise-budget
0.16562500596046448,0.12812499701976776,0.11422500163316726,0.013252099120525994,40,500,31,11,2.5590782165527344,2.6139792132377626,0.017402268793303276,forced,10,naive,10,0.25,expC_intermediate,0,0,0.0,8,source-sep-noise-budget
0.71875,0.6656250357627869,0.6727812618017197,0.012351421633187207,40,500,31,11,0.6242990493774414,0.6963762412071228,0.022370627570931337,forced,20,naive,10,0.25,expC_intermediate,0,9,0.45,8,source-sep-noise-budget
0.965624988079071,0.9437500238418579,0.9452687618732453,0.007069549297196115,40,500,31,11,0.08966673910617828,0.1368120546936989,0.020604834349204463,forced,29,naive,10,0.25,expC_intermediate,0,18,0.9,8,source-sep-noise-budget
0.9281250238418579,0.90625,0.8977875137329101,0.008693307589802055,40,500,31,11,0.16591688990592957,0.2206695194542408,0.021145537035954332,forced,30,naive,10,0.25,expC_intermediate,0,19,0.95,8,source-sep-noise-budget
