acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,expected_boundary,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_budget,phase,seed,task,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
1.0,0.996874988079071,0.9997312499284744,0.0010762150671803329,40,500,20,1.2438729754649103e-05,0.0019035333510219062,0.007426939487568235,forced,30,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-only
0.3343749940395355,0.2874999940395355,0.27141250494122504,0.01734588829008452,40,500,61,1.6389003992080688,1.6546633622646332,0.002005351957322875,forced,10,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,0,0.0,8,prefix-all
0.3375000059604645,0.2874999940395355,0.27101250550150874,0.017756993246129765,40,500,61,1.6380739212036133,1.6547545714378358,0.0020427438922167706,forced,20,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,0,0.0,8,prefix-all
0.9468750357627869,0.918749988079071,0.9189062613248825,0.008006040007131194,40,500,61,0.09923818707466125,0.14262661468982696,0.011698818770952312,forced,59,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,18,0.9,8,prefix-all
0.8843750357627869,0.8187500238418579,0.8415625132322312,0.011481132701651568,40,500,61,0.2327956259250641,0.28672091072797773,0.014611870475744736,forced,60,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,19,0.95,8,prefix-all
0.8812500238418579,0.8500000238418579,0.8423000121116638,0.011386628191853489,40,500,61,0.23346486687660217,0.2873204993903637,0.015059551945966412,forced,61,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.8812500238418579,0.8500000238418579,0.8423000121116638,0.011386628191853489,40,500,61,0.23346486687660217,0.2873204993903637,0.015059551945966412,forced,62,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.8812500238418579,0.8500000238418579,0.8423000121116638,0.011386628191853489,40,500,61,0.23346486687660217,0.2873204993903637,0.015059551945966412,forced,63,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.8812500238418579,0.8500000238418579,0.8423000121116638,0.011386628191853489,40,500,61,0.23346486687660217,0.2873204993903637,0.015059551945966412,forced,71,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
0.8812500238418579,0.8500000238418579,0.8423000121116638,0.011386628191853489,40,500,61,0.23346486687660217,0.2873204993903637,0.015059551945966412,forced,81,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,prefix-all
1.0,0.996874988079071,0.9997312499284744,0.0010762150671803329,40,500,20,1.2438729754649103e-05,0.0019035333510219062,0.007426939487568235,forced,20,naive,0,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.999737499833107,0.0010502220847188103,40,500,20,2.3029915610095486e-05,0.0014280693437249284,0.004322417274394849,forced,40,naive,20,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
0.981249988079071,0.9437500238418579,0.957175011754036,0.006863900760768699,40,500,20,0.03512023761868477,0.06192145292460918,0.007567749090864651,forced,60,naive,40,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
0.981249988079071,0.9437500238418579,0.957175011754036,0.006863900760768699,40,500,20,0.03512023761868477,0.06192145292460918,0.007567749090864651,forced,100,naive,80,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-pinned-noise-fifo
0.8062500357627869,0.7750000357627869,0.7700375113487243,0.010295561969450358,80,500,20,0.4547486901283264,0.523343199968338,0.01978404730895361,forced,10,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,10,0.5,8,source-only
0.949999988079071,0.918749988079071,0.9191250109672546,0.007741931098846202,80,500,20,0.1023263931274414,0.1406893880814314,0.00947621467560724,forced,15,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,15,0.75,8,source-only
1.0,1.0,0.9997374993562699,0.0009319850289935834,80,500,20,2.108360786223784e-05,0.0016463782845021343,0.005068538237062573,forced,20,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-only
1.0,1.0,0.9997374993562699,0.0009319850289935834,80,500,20,2.108360786223784e-05,0.0016463782845021343,0.005068538237062573,forced,25,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-only
1.0,1.0,0.9997374993562699,0.0009319850289935834,80,500,20,2.108360786223784e-05,0.0016463782845021343,0.005068538237062573,forced,30,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,20,1.0,8,source-only
0.34687501192092896,0.2593750059604645,0.2708750050961971,0.01782335237821665,80,500,101,1.64304518699646,1.6547015771865845,0.0018782020114597722,forced,10,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,0,0.0,8,prefix-all
0.359375,0.26250001788139343,0.27141250589489935,0.017830062533162695,80,500,101,1.6420986652374268,1.654734744310379,0.0019095125675029437,forced,20,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,0,0.0,8,prefix-all
0.921875,0.875,0.8845187622308731,0.008718629145963861,80,500,101,0.17083199322223663,0.22674632868170738,0.013744931035572151,forced,99,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,18,0.9,8,prefix-all
0.918749988079071,0.8687500357627869,0.8831812621355056,0.009093737592194817,80,500,101,0.16599777340888977,0.2317392936348915,0.016993935665386022,forced,100,naive,,expD_symbolic_kv,1,symbolic_key_value_retrieval,19,0.95,8,prefix-all
