acc_best,acc_last,acc_mean_tail,acc_std_tail,delay_len,eval_tail,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,model,noise_write_budget,phase,seed,theoretical_retained_source,theoretical_source_retention_ratio,window_size,write_mode
0.10000000149011612,0.03437500074505806,0.050643750933930275,0.013029250613870023,80,500,2.980168342590332,2.9970606737136842,0.0028543331606880203,natural,0,baseline,,natural_baseline,6,,,16,none
1.0,0.984375,0.992162513256073,0.005056259428904939,10,500,0.0028144381940364838,0.03654374673170969,0.024407942810773787,natural,0,baseline,,natural_baseline,6,,,32,none
0.643750011920929,0.628125011920929,0.5884562625885009,0.0176910232100617,20,500,0.9216945767402649,1.0135631304979325,0.0321561427932927,natural,0,baseline,,natural_baseline,6,,,32,none
0.3062500059604645,0.2874999940395355,0.09688125164806843,0.0775711627250356,40,500,2.4615278244018555,2.9176435747146607,0.14282288692026818,natural,0,baseline,,natural_baseline,6,,,32,none
0.09375,0.03750000149011612,0.0500750008225441,0.012359927853146047,80,500,2.978548049926758,2.9972392711639406,0.0030309330253378837,natural,0,baseline,,natural_baseline,6,,,32,none
1.0,1.0,0.9925750126838684,0.0054724260713141255,10,500,0.003227677196264267,0.03447891750093549,0.021096719299425703,natural,20,naive,,natural_memory,0,20,1.0,4,source-only
1.0,0.996874988079071,0.9936750092506409,0.0050923289466700125,20,500,0.005124007351696491,0.030435555648989976,0.01917482147783136,natural,20,naive,,natural_memory,0,20,1.0,4,source-only
1.0,0.996874988079071,0.9931625111103057,0.005012339077516516,40,500,0.005374758038669825,0.03229261282086372,0.01927674570837428,natural,20,naive,,natural_memory,0,20,1.0,4,source-only
1.0,0.996874988079071,0.9943750096559525,0.0047062050185662846,80,500,0.004472152329981327,0.027285653066821396,0.018798325402844582,natural,20,naive,,natural_memory,0,20,1.0,4,source-only
1.0,1.0,0.9957187566757202,0.003756624632874541,10,500,0.0032830822747200727,0.02188118567317724,0.01583673939401442,natural,20,naive,,natural_memory,0,20,1.0,8,source-only
1.0,0.996874988079071,0.9960750063657761,0.0039311162284948395,20,500,0.0025849384255707264,0.02084821918094531,0.017240420058805463,natural,20,naive,,natural_memory,0,20,1.0,8,source-only
1.0,0.996874988079071,0.9955812566280365,0.004721332443996092,40,500,0.0024193052668124437,0.02208949006162584,0.01823386473442122,natural,20,naive,,natural_memory,0,20,1.0,8,source-only
1.0,1.0,0.9964750051498413,0.004116953136027854,80,500,0.001857853727415204,0.01861066670017317,0.01811395581194034,natural,20,naive,,natural_memory,0,20,1.0,8,source-only
1.0,0.9906250238418579,0.9969625030755996,0.003364581844984483,10,500,0.002559030195698142,0.01594562306301668,0.013472233803880147,natural,20,naive,,natural_memory,0,20,1.0,16,source-only
1.0,0.9937500357627869,0.9951312563419342,0.004565739672352905,20,500,0.0027537913993000984,0.02338031086977571,0.019843223124356452,natural,20,naive,,natural_memory,0,20,1.0,16,source-only
1.0,1.0,0.9928437603712081,0.0070029943221681734,40,500,0.00420091999694705,0.03265071922261268,0.028756672769222648,natural,20,naive,,natural_memory,0,20,1.0,16,source-only
1.0,0.996874988079071,0.9943562593460084,0.0047478989681800955,80,500,0.004499075002968311,0.025737707318738104,0.01801135441625135,natural,20,naive,,natural_memory,0,20,1.0,16,source-only
1.0,1.0,0.9929375119209289,0.005229494088114655,10,500,0.0008882884867489338,0.02679088662425056,0.02051513989733551,natural,20,naive,,natural_memory,0,20,1.0,32,source-only
1.0,0.996874988079071,0.9976000026464462,0.0030780390467373834,20,500,0.0015104574849829078,0.013604117163224145,0.013143807829408313,natural,20,naive,,natural_memory,0,20,1.0,32,source-only
1.0,1.0,0.9969625027179718,0.003605564756461778,40,500,0.0023566060699522495,0.015339680456090719,0.013456883764062169,natural,20,naive,,natural_memory,0,20,1.0,32,source-only
1.0,0.996874988079071,0.9962812539339065,0.004712322897327902,80,500,0.0020903039257973433,0.018900989120360465,0.019740004740801155,natural,20,naive,,natural_memory,0,20,1.0,32,source-only
1.0,1.0,0.99456875872612,0.0045899740635079135,10,500,0.003843462560325861,0.025049545024521648,0.017110543282658302,natural,20,naive,,natural_memory,1,20,1.0,4,source-only
1.0,1.0,0.9930312609672547,0.005783440824352929,20,500,0.0045715137384831905,0.032767198969610035,0.022526990427399574,natural,20,naive,,natural_memory,1,20,1.0,4,source-only
1.0,0.9906250238418579,0.9929187607765197,0.005747994477676628,40,500,0.003153172554448247,0.032345920462626965,0.021821990423723698,natural,20,naive,,natural_memory,1,20,1.0,4,source-only
1.0,0.9906250238418579,0.9919750113487243,0.006241690773545487,80,500,0.005012664012610912,0.036704828252084556,0.0250504619887294,natural,20,naive,,natural_memory,1,20,1.0,4,source-only
1.0,0.9937500357627869,0.994937508225441,0.004352163703083953,10,500,0.004167118109762669,0.02422722930088639,0.017106687989599016,natural,20,naive,,natural_memory,1,20,1.0,8,source-only
1.0,0.996874988079071,0.995681256890297,0.004036053481822744,20,500,0.0030965134501457214,0.021518393360078335,0.016776902532581878,natural,20,naive,,natural_memory,1,20,1.0,8,source-only
1.0,0.996874988079071,0.9961875052452087,0.003691725076343197,40,500,0.002083714585751295,0.01905401845043525,0.014895817811675066,natural,20,naive,,natural_memory,1,20,1.0,8,source-only
1.0,0.996874988079071,0.9945437570810318,0.00596005263689396,80,500,0.0014000942464917898,0.027923861416522415,0.02827759857572019,natural,20,naive,,natural_memory,1,20,1.0,8,source-only
1.0,0.996874988079071,0.9949687581062316,0.004798571979211227,10,500,0.0017123814905062318,0.023587345916079357,0.020871468150925606,natural,20,naive,,natural_memory,1,20,1.0,16,source-only
1.0,0.9937500357627869,0.9960250049829483,0.0039503861922499635,20,500,0.0026585408486425877,0.018822199685499072,0.015099506011898078,natural,20,naive,,natural_memory,1,20,1.0,16,source-only
1.0,0.987500011920929,0.9955187572240829,0.004590279882095476,40,500,0.0020197657868266106,0.02039459969336167,0.017126553245459808,natural,20,naive,,natural_memory,1,20,1.0,16,source-only
1.0,0.996874988079071,0.997093752861023,0.0033846717157080797,80,500,0.0018103693146258593,0.014661002294160426,0.014379788052954425,natural,20,naive,,natural_memory,1,20,1.0,16,source-only
1.0,0.9937500357627869,0.9943312591314316,0.004804169949645719,10,500,0.0018816248048096895,0.02245490537537262,0.01886581327262344,natural,20,naive,,natural_memory,1,20,1.0,32,source-only
1.0,1.0,0.9973000032901764,0.0032797589633153878,20,500,0.0016661789268255234,0.014224516068818048,0.013142162210755783,natural,20,naive,,natural_memory,1,20,1.0,32,source-only
1.0,1.0,0.9971812527179718,0.0033313008652932083,40,500,0.001561814220622182,0.014591685744235292,0.01383866255738418,natural,20,naive,,natural_memory,1,20,1.0,32,source-only
1.0,1.0,0.9974437515735626,0.0030886501154111226,80,500,0.0015640829224139452,0.013684175109257922,0.011996426110791944,natural,20,naive,,natural_memory,1,20,1.0,32,source-only
1.0,0.9937500357627869,0.9929625126123428,0.00531846205796105,10,500,0.004879821557551622,0.032178193327970804,0.01949656322268176,natural,20,naive,,natural_memory,2,20,1.0,4,source-only
