acc_best,acc_last,acc_mean_tail,acc_std_tail,attn_entropy,attn_mass_noise,attn_mass_other,attn_mass_sep,attn_mass_source,delay_len,err_both_source_and_noise,err_both_source_and_noise_rate,err_noise_only,err_noise_only_rate,err_other,err_other_rate,err_sep,err_sep_rate,err_source_only,err_source_only_rate,eval_acc,eval_batches,eval_correct_tokens,eval_error_rate,eval_tail,eval_total_tokens,eval_wrong_tokens,gate_max,gate_mean,gate_min,loss_best,loss_mean_tail,loss_std_tail,mask_mode,max_mem,mem_entries_total,mem_noise_entries,mem_sep_entries,mem_source_entries,model,num_steps,phase,run_mode,seed,source_survival_rate,window_size,write_mode
1.0,1.0,0.994812508225441,0.004503029785209313,0.03852051869034767,8.87712533881313e-06,0.0,0.0,0.9999911412596703,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9990934133529663,0.9957755394279957,0.0020678762812167406,0.02497999107046053,0.017920080381541074,forced,30,30,10,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9968875036239624,0.0035465346273433904,0.02421770605724305,6.098551068589586e-06,0.0,0.0,0.9999939166009426,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9993126392364502,0.9968922734260559,0.0013432062696665525,0.01646278554899618,0.015933750974663624,forced,40,40,20,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,0.996874988079071,0.996625004529953,0.003425537487873416,0.029664034955203533,5.681386738842775e-06,0.0,0.0,0.9999943375587463,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9993681125342846,0.9949595928192139,0.002189654391258955,0.018686447558924554,0.01715885242781063,forced,60,60,40,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,0.996874988079071,0.996625004529953,0.003425537487873416,0.029664034955203533,5.681386738842775e-06,0.0,0.0,0.9999943375587463,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9993681125342846,0.9949595928192139,0.002189654391258955,0.018686447558924554,0.01715885242781063,forced,80,60,40,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,0.996874988079071,0.996625004529953,0.003425537487873416,0.029664034955203533,5.681386738842775e-06,0.0,0.0,0.9999943375587463,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9993681125342846,0.9949595928192139,0.002189654391258955,0.018686447558924554,0.01715885242781063,forced,100,60,40,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
0.59375,0.5531250238418579,0.5577375118732453,0.01282446950096204,0.05680103716440499,0.0,0.0,0.0,1.0,80,134.0,0.9794295142234553,0.0,0.0,0.0,0.0,0.0,0.0,2.8125,0.020570485776544696,0.5724609456956387,16,183.1875,0.4275390625,500,320.0,136.8125,0.9999650716781616,0.995277464389801,0.980036661028862,0.8518244028091431,0.9421847993135453,0.02507817247344866,forced,10,10,0,0,10,gated,3001,expB_memory_diagnostics,main,1,0.5,8,source-only
0.8687500357627869,0.8343750238418579,0.8236812616586685,0.012177045827676607,0.1960773216560483,0.0,0.0,0.0,1.0,80,46.0,0.9744548553063326,0.0,0.0,0.0,0.0,0.0,0.0,1.25,0.025545144693667494,0.8523437641561031,16,272.75,0.14765625000000002,500,320.0,47.25,1.0,0.9982133023440838,0.9935447610914707,0.31798073649406433,0.4033912550806999,0.027369562575469512,forced,15,15,0,0,15,gated,3001,expB_memory_diagnostics,main,1,0.75,8,source-only
1.0,0.996874988079071,0.9974687525033951,0.0029280010825073113,0.03890664642676711,0.0,0.0,0.0,1.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9995316527783871,0.9977172538638115,0.001962094334885478,0.014365154998376966,0.013299370236117363,forced,20,20,0,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-only
1.0,0.996874988079071,0.9974687525033951,0.0029280010825073113,0.03890664642676711,0.0,0.0,0.0,1.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9995316527783871,0.9977172538638115,0.001962094334885478,0.014365154998376966,0.013299370236117363,forced,25,20,0,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-only
1.0,0.996874988079071,0.9974687525033951,0.0029280010825073113,0.03890664642676711,0.0,0.0,0.0,1.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9995316527783871,0.9977172538638115,0.001962094334885478,0.014365154998376966,0.013299370236117363,forced,30,20,0,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-only
0.13437500596046448,0.08749999850988388,0.09385625157505274,0.013916900367789423,3.427156925201416,1.0,0.0,0.0,0.0,80,206.75,0.7229504213837901,76.6875,0.267416408599222,0.875,0.0031170908436861646,0.0,0.0,1.875,0.0065160791733017325,0.10566406464204192,16,33.8125,0.8943359375000002,500,320.0,286.1875,0.9999871179461479,0.9849845841526985,0.9476807788014412,2.7601139545440674,2.871121364116669,0.04629056231756414,forced,80,80,80,0,0,gated,3001,expB_memory_diagnostics,main,1,0.0,8,prefix-all
0.9312500357627869,0.925000011920929,0.9080000120401382,0.008566375956779837,0.16101677995175123,0.19995331671088934,0.0,0.09965333621948957,0.7003933861851692,80,18.75,0.9905753968253969,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.009424603174603174,0.9408203214406967,16,301.0625,0.0591796875,500,320.0,18.9375,1.0,0.9992301613092422,0.9943186640739441,0.13628923892974854,0.17645516526699065,0.018181315579041804,forced,100,100,80,1,19,gated,3001,expB_memory_diagnostics,main,1,0.95,8,prefix-all
1.0,0.9906250238418579,0.9952437579631805,0.004534490691350786,0.06698021991178393,0.29954857379198074,0.0,0.0499125299975276,0.6505389101803303,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.999610461294651,0.9954745396971703,0.0029731150716543198,0.023275933935772628,0.018737935811194758,forced,101,101,80,1,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,prefix-all
1.0,0.9906250238418579,0.9952437579631805,0.004534490691350786,0.06698021991178393,0.29954857379198074,0.0,0.0499125299975276,0.6505389101803303,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.999610461294651,0.9954745396971703,0.0029731150716543198,0.023275933935772628,0.018737935811194758,forced,102,101,80,1,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,prefix-all
1.0,0.9906250238418579,0.9952437579631805,0.004534490691350786,0.06698021991178393,0.29954857379198074,0.0,0.0499125299975276,0.6505389101803303,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.999610461294651,0.9954745396971703,0.0029731150716543198,0.023275933935772628,0.018737935811194758,forced,120,101,80,1,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,prefix-all
1.0,0.996874988079071,0.9974687525033951,0.0029280010825073113,0.03890664642676711,0.0,0.0,0.0,1.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9995316527783871,0.9977172538638115,0.001962094334885478,0.014365154998376966,0.013299370236117363,forced,20,20,0,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9956375070810318,0.003922063105628163,0.026712354738265276,7.309408232458736e-06,0.0,0.0,0.999992698431015,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9986417517066002,0.9961769282817841,0.0032403289806097746,0.022689835797064007,0.017002593716686214,forced,25,25,5,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9961812560558319,0.003666663126728434,0.04603351326659322,4.710578991762304e-06,0.0,0.0,0.999995294958353,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9996814988553524,0.997483391314745,0.0027423896826803684,0.01965514263883233,0.01611844305935193,forced,30,30,10,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9964625037908554,0.0038812562085156752,0.03820537053979933,6.501855602891737e-05,0.0,0.0,0.9999349974095821,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9993374161422253,0.9920577108860016,0.002448707353323698,0.018473813339602203,0.01741193887682542,forced,40,40,20,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,0.9937500357627869,0.9956125078201294,0.004051397939516477,0.03766048443503678,4.099096400977942e-06,0.0,0.0,0.9999959282577038,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9998070560395718,0.9982714168727398,0.001986630028113723,0.023182569889817387,0.018473446848462038,forced,60,60,40,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,0.9906250238418579,0.9961187555789948,0.004001254982438507,0.0503915345761925,1.4433771383437488e-05,0.0,0.0,0.9999855905771255,80,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9996093735098839,16,319.875,0.000390625,500,320.0,0.125,1.0,0.9994625449180603,0.9968069791793823,0.0028864084742963314,0.01948080654395744,0.016835998131165538,forced,80,80,60,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
1.0,0.9906250238418579,0.9943500096797944,0.004621544983541935,0.04630298516713083,0.10000678198412061,0.0,0.0,0.8999932371079922,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9995900616049767,0.9981361627578735,0.003917536698281765,0.025990410573780535,0.018018024632690723,forced,100,100,80,0,20,gated,3001,expB_memory_diagnostics,main,1,1.0,8,source-pinned-noise-fifo
0.578125,0.534375011920929,0.5349750119447708,0.015045223743659047,0.08117887564003468,0.0,0.0,0.0,1.0,40,121.8125,0.8608870320850113,0.0,0.0,0.0,0.0,0.0,0.0,19.625,0.13911296791498856,0.558007825165987,16,178.5625,0.44199218749999997,500,320.0,141.4375,-1.0,-1.0,-1.0,0.902470588684082,0.9719161908626557,0.023055743583538423,forced,10,10,0,0,10,naive,3001,expB_memory_diagnostics,main,2,0.5,8,source-only
0.800000011920929,0.7875000238418579,0.7684000123739243,0.01161535932953091,0.10499089490622282,0.0,0.0,0.0,1.0,40,57.6875,0.8616480487357575,0.0,0.0,0.0,0.0,0.0,0.0,9.25,0.13835195126424263,0.7908203266561031,16,253.0625,0.20917968749999996,500,320.0,66.9375,-1.0,-1.0,-1.0,0.4945821166038513,0.5509274362325668,0.025008773513653257,forced,15,15,0,0,15,naive,3001,expB_memory_diagnostics,main,2,0.75,8,source-only
1.0,1.0,0.9971437537670136,0.0033169159100583084,0.03716463572345674,0.0,0.0,0.0,1.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0008789159473963082,0.01618310264358297,0.015362114795783517,forced,20,20,0,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-only
1.0,1.0,0.9971437537670136,0.0033169159100583084,0.03716463572345674,0.0,0.0,0.0,1.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0008789159473963082,0.01618310264358297,0.015362114795783517,forced,25,20,0,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-only
1.0,1.0,0.9971437537670136,0.0033169159100583084,0.03716463572345674,0.0,0.0,0.0,1.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0008789159473963082,0.01618310264358297,0.015362114795783517,forced,30,20,0,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-only
0.7125000357627869,0.6875,0.6711875116825103,0.012895161433925108,0.10554540064185858,0.2007630355656147,0.0,0.1002138345502317,0.6990231573581696,40,90.5,0.8633793057226145,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0.13662069427738543,0.6726562716066837,16,215.25,0.32734375000000004,500,320.0,104.75,-1.0,-1.0,-1.0,0.6319652199745178,0.6967374737262726,0.023108498196080872,forced,50,50,40,1,9,naive,3001,expB_memory_diagnostics,main,2,0.45,8,prefix-all
0.940625011920929,0.940625011920929,0.9105562624931336,0.010480224669844877,0.22984404116868973,0.19932708609849215,0.0,0.10064100986346602,0.7000319249927998,40,15.3125,0.8778086069954298,0.0,0.0,0.0,0.0,0.0,0.0,2.125,0.12219139300457023,0.945507824420929,16,302.5625,0.0544921875,500,320.0,17.4375,-1.0,-1.0,-1.0,0.12469968944787979,0.17680724813044071,0.01867165432250304,forced,60,60,40,1,19,naive,3001,expB_memory_diagnostics,main,2,0.95,8,prefix-all
0.9281250238418579,0.90625,0.9030437607765198,0.008021774795898372,0.047393138986080885,0.19901016540825367,0.0,0.100113017950207,0.700876846909523,40,26.5625,0.8614178730636253,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.1385821269363747,0.903710950165987,16,289.1875,0.0962890625,500,320.0,30.8125,-1.0,-1.0,-1.0,0.14539362490177155,0.1818145841360092,0.015460800476740503,forced,61,61,40,1,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,prefix-all
0.9281250238418579,0.90625,0.9030437607765198,0.008021774795898372,0.047393138986080885,0.19901016540825367,0.0,0.100113017950207,0.700876846909523,40,26.5625,0.8614178730636253,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.1385821269363747,0.903710950165987,16,289.1875,0.0962890625,500,320.0,30.8125,-1.0,-1.0,-1.0,0.14539362490177155,0.1818145841360092,0.015460800476740503,forced,62,61,40,1,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,prefix-all
0.9281250238418579,0.90625,0.9030437607765198,0.008021774795898372,0.047393138986080885,0.19901016540825367,0.0,0.100113017950207,0.700876846909523,40,26.5625,0.8614178730636253,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.1385821269363747,0.903710950165987,16,289.1875,0.0962890625,500,320.0,30.8125,-1.0,-1.0,-1.0,0.14539362490177155,0.1818145841360092,0.015460800476740503,forced,70,61,40,1,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,prefix-all
1.0,1.0,0.9971437537670136,0.0033169159100583084,0.03716463572345674,0.0,0.0,0.0,1.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0008789159473963082,0.01618310264358297,0.015362114795783517,forced,20,20,0,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9968312531709671,0.0036036517483583642,0.046699673403054476,5.298291284816514e-05,0.0,0.0,0.9999470263719559,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0023769375402480364,0.017026568963192403,0.016291667018078517,forced,25,25,5,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,0.996874988079071,0.9968000041246414,0.0034565058469054255,0.05024572787806392,9.999129088100744e-05,0.0,0.0,0.9999000169336796,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0015409582993015647,0.017987467773491517,0.01543999233537551,forced,30,30,10,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.9965062546730041,0.0035356295751632415,0.05968725844286382,7.766791350150015e-05,0.0,0.0,0.9999223463237286,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.002017408609390259,0.018499307302292437,0.015447011870123864,forced,40,40,20,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.996775004029274,0.003594387838440487,0.05539681180380285,5.2635578640547465e-05,0.0,0.0,0.9999474063515663,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.002035098848864436,0.01737935625948012,0.01575243216061383,forced,60,60,40,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.996775004029274,0.003594387838440487,0.05539681180380285,5.2635578640547465e-05,0.0,0.0,0.9999474063515663,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.002035098848864436,0.01737935625948012,0.01575243216061383,forced,80,60,40,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,1.0,0.996775004029274,0.003594387838440487,0.05539681180380285,5.2635578640547465e-05,0.0,0.0,0.9999474063515663,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.002035098848864436,0.01737935625948012,0.01575243216061383,forced,100,60,40,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
0.637499988079071,0.578125,0.5642125132083893,0.022041264146700733,0.12554639438167214,0.0,0.0,0.0,1.0,80,123.25,0.9889889214784858,0.0,0.0,0.0,0.0,0.0,0.0,1.375,0.011011078521514134,0.6105468831956387,16,195.375,0.38945312499999996,500,320.0,124.625,-1.0,-1.0,-1.0,0.8671123385429382,0.9647570599317551,0.032989120326837255,forced,10,10,0,0,10,naive,3001,expB_memory_diagnostics,main,2,0.5,8,source-only
0.824999988079071,0.778124988079071,0.7728937611579895,0.01363435931843005,0.12482218025252223,0.0,0.0,0.0,1.0,80,59.4375,0.9786022507205909,0.0,0.0,0.0,0.0,0.0,0.0,1.3125,0.021397749279409115,0.8101562634110451,16,259.25,0.18984375,500,320.0,60.75,-1.0,-1.0,-1.0,0.4651666283607483,0.544444785296917,0.03198517788254387,forced,15,15,0,0,15,naive,3001,expB_memory_diagnostics,main,2,0.75,8,source-only
1.0,0.996874988079071,0.9973000024557114,0.003201407137929847,0.04810813441872597,0.0,0.0,0.0,1.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0015144499484449625,0.014806832512840628,0.01346561121271021,forced,20,20,0,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-only
1.0,0.996874988079071,0.9973000024557114,0.003201407137929847,0.04810813441872597,0.0,0.0,0.0,1.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0015144499484449625,0.014806832512840628,0.01346561121271021,forced,25,20,0,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-only
1.0,0.996874988079071,0.9973000024557114,0.003201407137929847,0.04810813441872597,0.0,0.0,0.0,1.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0015144499484449625,0.014806832512840628,0.01346561121271021,forced,30,20,0,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-only
0.27812501788139343,0.2562499940395355,0.1772500029951334,0.0427882694019747,2.0292118042707443,1.0,0.0,0.0,0.0,80,185.125,0.7856534574947679,46.3125,0.19591347133817402,0.4375,0.0019021739130434783,0.0,0.0,3.875,0.01653089725401478,0.26328125689178705,16,84.25,0.73671875,500,320.0,235.75,-1.0,-1.0,-1.0,2.280977725982666,2.5926404256820677,0.15760584749135476,forced,80,80,80,0,0,naive,3001,expB_memory_diagnostics,main,2,0.0,8,prefix-all
0.9468750357627869,0.918749988079071,0.916850011229515,0.010744882477676318,0.22342191450297832,0.20034909807145596,0.0,0.10094134230166674,0.6987095847725868,80,18.125,0.9827133320433437,0.0,0.0,0.0,0.0,0.0,0.0,0.3125,0.017286667956656347,0.9423828236758709,16,301.5625,0.05761718749999999,500,320.0,18.4375,-1.0,-1.0,-1.0,0.12365535646677017,0.17248671866953372,0.019419409888681446,forced,100,100,80,1,19,naive,3001,expB_memory_diagnostics,main,2,0.95,8,prefix-all
1.0,0.9937500357627869,0.9948000067472458,0.005239476488685703,0.16203833650797606,0.30040996707975864,0.0,0.05016821762546897,0.6494218409061432,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.002353705931454897,0.02678122030897066,0.02525783685552436,forced,101,101,80,1,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,prefix-all
1.0,0.9937500357627869,0.9948000067472458,0.005239476488685703,0.16203833650797606,0.30040996707975864,0.0,0.05016821762546897,0.6494218409061432,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.002353705931454897,0.02678122030897066,0.02525783685552436,forced,102,101,80,1,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,prefix-all
1.0,0.9937500357627869,0.9948000067472458,0.005239476488685703,0.16203833650797606,0.30040996707975864,0.0,0.05016821762546897,0.6494218409061432,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.002353705931454897,0.02678122030897066,0.02525783685552436,forced,120,101,80,1,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,prefix-all
1.0,0.996874988079071,0.9973000024557114,0.003201407137929847,0.04810813441872597,0.0,0.0,0.0,1.0,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0015144499484449625,0.014806832512840628,0.01346561121271021,forced,20,20,0,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,0.9906250238418579,0.9955500071048736,0.00392833282180561,0.054367728997021914,8.986608509076177e-05,0.0,0.0,0.9999101534485817,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.003354966640472412,0.022475239171646535,0.01637331906767698,forced,25,25,5,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,0.9906250238418579,0.995243756890297,0.005009276508394142,0.04721938050352037,7.4854471222352e-05,0.0,0.0,0.9999251775443554,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0031218561343848705,0.024585446128156035,0.02071931508064494,forced,30,30,10,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,0.981249988079071,0.9967000043392181,0.0033553497750341537,0.052192820236086845,1.8742224028756027e-05,0.0,0.0,0.9999812729656696,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.0016364787006750703,0.016862571999197825,0.013352629077917613,forced,40,40,20,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,0.996874988079071,0.9953250088691712,0.004305221322679643,0.06388770742341876,4.419632364260906e-05,0.0,0.0,0.9999558255076408,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.002350413706153631,0.023244855977594854,0.01856945714092081,forced,60,60,40,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,0.984375,0.9936687608957291,0.005252712206933304,0.07111736526712775,1.3762758101165673e-05,0.0,0.0,0.9999862797558308,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.004840642213821411,0.03002749252784997,0.0200712387058135,forced,80,80,60,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
1.0,0.996874988079071,0.9950187574625016,0.004598271765921293,0.06545258150435984,0.00012249379415152362,0.0,0.0,0.9998775273561478,80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,-1.0,-1.0,-1.0,0.003810675349086523,0.025677905834279955,0.019111237530778907,forced,100,100,80,0,20,naive,3001,expB_memory_diagnostics,main,2,1.0,8,source-pinned-noise-fifo
0.578125,0.512499988079071,0.5355437616109848,0.01103179204738299,0.01401127764256671,0.0,0.0,0.0,1.0,40,127.0625,0.8762642493482143,0.0,0.0,0.0,0.0,0.0,0.0,17.9375,0.12373575065178591,0.5468750111758709,16,175.0,0.45312500000000006,500,320.0,145.0,0.9999502971768379,0.9976185634732246,0.991315558552742,0.9328524470329285,0.9896538624763489,0.021004836641611523,forced,10,10,0,0,10,gated,3001,expB_memory_diagnostics,main,2,0.5,8,source-only
0.737500011920929,0.715624988079071,0.7035375120639801,0.011425102441600152,0.1664513135328889,0.0,0.0,0.0,1.0,40,77.125,0.8449643734384112,0.0,0.0,0.0,0.0,0.0,0.0,14.1875,0.15503562656158884,0.7146484516561031,16,228.6875,0.2853515625,500,320.0,91.3125,0.9999985694885254,0.998747207224369,0.9893801882863045,0.5684944987297058,0.6334791629314422,0.02707088988640358,forced,15,15,0,0,15,gated,3001,expB_memory_diagnostics,main,2,0.75,8,source-only
1.0,1.0,0.9965062550306321,0.003496746868231118,0.02773750911001116,0.0,0.0,0.0,1.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,16,320.0,0.0,500,320.0,0.0,1.0,0.9997633881866932,0.9988656044006348,0.00181811791844666,0.017742311604088172,0.015057825990723656,forced,20,20,0,0,20,gated,3001,expB_memory_diagnostics,main,2,1.0,8,source-only
