model,write_mode,delay_len,max_mem,metric,mean,std,min,max,n_seeds
naive,source-only,80,20,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,20,eval_acc,0.9999720981078488,7.382146774007182e-05,0.999804686754942,1.0,7
naive,source-only,80,20,eval_error_rate,2.7901785714285717e-05,7.38211861346147e-05,0.0,0.0001953125,7
naive,source-only,80,20,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,20,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,20,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-only,80,20,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-only,80,25,acc_mean_tail,0.9960062556947981,0.0009884732095179676,0.9945437570810318,0.9973000024557114,7
naive,source-only,80,25,attn_entropy,0.047113460654924985,0.009191087974887921,0.0342560375574976,0.0645642564631998,7
naive,source-only,80,25,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,80,25,err_both_source_and_noise_rate,0.008928571428571428,0.023622779563076703,0.0,0.0625,7
naive,source-only,80,25,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,eval_acc,0.9999720981078488,7.382146774007182e-05,0.999804686754942,1.0,7
naive,source-only,80,25,eval_error_rate,2.7901785714285717e-05,7.38211861346147e-05,0.0,0.0001953125,7
naive,source-only,80,25,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,25,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-only,80,25,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-only,80,30,acc_mean_tail,0.9960062556947981,0.0009884732095179676,0.9945437570810318,0.9973000024557114,7
naive,source-only,80,30,attn_entropy,0.047113460654924985,0.009191087974887921,0.0342560375574976,0.0645642564631998,7
naive,source-only,80,30,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-only,80,30,err_both_source_and_noise_rate,0.008928571428571428,0.023622779563076703,0.0,0.0625,7
naive,source-only,80,30,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,eval_acc,0.9999720981078488,7.382146774007182e-05,0.999804686754942,1.0,7
naive,source-only,80,30,eval_error_rate,2.7901785714285717e-05,7.38211861346147e-05,0.0,0.0001953125,7
naive,source-only,80,30,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-only,80,30,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-only,80,30,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,20,acc_mean_tail,0.9960446487835475,0.0007632700888025294,0.9951812579631806,0.9971437537670136,7
naive,source-pinned-noise-fifo,40,20,attn_entropy,0.04814333280748017,0.012415521685388963,0.0325569721171632,0.0704211820848286,7
naive,source-pinned-noise-fifo,40,20,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,20,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,20,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,20,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,40,20,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,25,acc_mean_tail,0.9961008987767356,0.0005466908314726894,0.9954187582731246,0.9968500040769576,7
naive,source-pinned-noise-fifo,40,25,attn_entropy,0.05251635311703593,0.010619759474179237,0.0409522161353379,0.0676382901147008,7
naive,source-pinned-noise-fifo,40,25,attn_mass_noise,3.3040679543968766e-05,2.9361003628683287e-05,8.958136987757825e-06,8.397376132052159e-05,7
naive,source-pinned-noise-fifo,40,25,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,attn_mass_source,0.9999669699796608,2.93627060608981e-05,0.9999160319566728,0.9999910593032836,7
naive,source-pinned-noise-fifo,40,25,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,25,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,mem_noise_entries,5.0,0.0,5.0,5.0,7
naive,source-pinned-noise-fifo,40,25,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,25,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,40,25,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,30,acc_mean_tail,0.9961107201405933,0.0006387301940384416,0.9950187587738036,0.9969000047445298,7
naive,source-pinned-noise-fifo,40,30,attn_entropy,0.05650765947731474,0.016372682139630924,0.0407666084356606,0.0907075144350528,7
naive,source-pinned-noise-fifo,40,30,attn_mass_noise,5.672646635243187e-05,3.660906354034409e-05,9.751738048180414e-06,9.999129088100744e-05,7
naive,source-pinned-noise-fifo,40,30,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,attn_mass_source,0.9999432883092335,3.661421381070151e-05,0.9999000169336796,0.999990276992321,7
naive,source-pinned-noise-fifo,40,30,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,30,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,mem_noise_entries,10.0,0.0,10.0,10.0,7
naive,source-pinned-noise-fifo,40,30,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,30,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,40,30,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,40,acc_mean_tail,0.9956071496350424,0.000714537261171704,0.9947125089168548,0.996506254673004,7
naive,source-pinned-noise-fifo,40,40,attn_entropy,0.05294748262635296,0.008292766850734243,0.0432872655801475,0.0635392649564892,7
naive,source-pinned-noise-fifo,40,40,attn_mass_noise,6.642038204062179e-05,4.033214551074323e-05,8.941276860241487e-06,0.0001335143438154,7
naive,source-pinned-noise-fifo,40,40,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,attn_mass_source,0.9999335967004299,4.033137289886256e-05,0.9998665004968644,0.9999910704791546,7
naive,source-pinned-noise-fifo,40,40,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,40,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,mem_noise_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,40,40,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,40,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,40,40,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,60,acc_mean_tail,0.9950312576804842,0.000940299286695471,0.9940687599182128,0.996775004029274,7
naive,source-pinned-noise-fifo,40,60,attn_entropy,0.07764819779965491,0.03564042631155863,0.0552667742595076,0.1565756099298596,7
naive,source-pinned-noise-fifo,40,60,attn_mass_noise,0.042502720299414216,0.1123180147967057,8.127865584128813e-06,0.2972160279750824,7
naive,source-pinned-noise-fifo,40,60,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,attn_mass_source,0.9574973024427891,0.112318014968718,0.7027839943766594,0.9999919012188913,7
naive,source-pinned-noise-fifo,40,60,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,60,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,source-pinned-noise-fifo,40,60,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,60,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,40,60,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,80,acc_mean_tail,0.9950312576804842,0.000940299286695471,0.9940687599182128,0.996775004029274,7
naive,source-pinned-noise-fifo,40,80,attn_entropy,0.07764819779965491,0.03564042631155863,0.0552667742595076,0.1565756099298596,7
naive,source-pinned-noise-fifo,40,80,attn_mass_noise,0.042502720299414216,0.1123180147967057,8.127865584128813e-06,0.2972160279750824,7
naive,source-pinned-noise-fifo,40,80,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,attn_mass_source,0.9574973024427891,0.112318014968718,0.7027839943766594,0.9999919012188913,7
naive,source-pinned-noise-fifo,40,80,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,80,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,source-pinned-noise-fifo,40,80,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,80,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,40,80,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,100,acc_mean_tail,0.9950312576804842,0.000940299286695471,0.9940687599182128,0.996775004029274,7
naive,source-pinned-noise-fifo,40,100,attn_entropy,0.07764819779965491,0.03564042631155863,0.0552667742595076,0.1565756099298596,7
naive,source-pinned-noise-fifo,40,100,attn_mass_noise,0.042502720299414216,0.1123180147967057,8.127865584128813e-06,0.2972160279750824,7
naive,source-pinned-noise-fifo,40,100,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,attn_mass_source,0.9574973024427891,0.112318014968718,0.7027839943766594,0.9999919012188913,7
naive,source-pinned-noise-fifo,40,100,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,40,100,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,source-pinned-noise-fifo,40,100,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,40,100,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,40,100,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,20,acc_mean_tail,0.9960062556947981,0.0009884732095179676,0.9945437570810318,0.9973000024557114,7
naive,source-pinned-noise-fifo,80,20,attn_entropy,0.047113460654924985,0.009191087974887921,0.0342560375574976,0.0645642564631998,7
naive,source-pinned-noise-fifo,80,20,attn_mass_noise,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,attn_mass_source,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,20,err_both_source_and_noise_rate,0.008928571428571428,0.023622779563076703,0.0,0.0625,7
naive,source-pinned-noise-fifo,80,20,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,eval_acc,0.9999720981078488,7.382146774007182e-05,0.999804686754942,1.0,7
naive,source-pinned-noise-fifo,80,20,eval_error_rate,2.7901785714285717e-05,7.38211861346147e-05,0.0,0.0001953125,7
naive,source-pinned-noise-fifo,80,20,mem_noise_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,20,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,80,20,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,25,acc_mean_tail,0.9956982209171567,0.00034964052399082905,0.9952500076293944,0.996250006556511,7
naive,source-pinned-noise-fifo,80,25,attn_entropy,0.058605008924912085,0.012080477878032181,0.0402461127378046,0.0787472990341484,7
naive,source-pinned-noise-fifo,80,25,attn_mass_noise,0.0001186241009106232,0.00012080563153604841,2.2315246837933955e-05,0.0003315924577691,7
naive,source-pinned-noise-fifo,80,25,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,attn_mass_source,0.999881389950003,0.00012080881990911215,0.9996684193611144,0.999977707862854,7
naive,source-pinned-noise-fifo,80,25,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,25,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,mem_noise_entries,5.0,0.0,5.0,5.0,7
naive,source-pinned-noise-fifo,80,25,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,25,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,80,25,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,30,acc_mean_tail,0.9953017933879581,0.000570060473196346,0.9944437593221664,0.996275006055832,7
naive,source-pinned-noise-fifo,80,30,attn_entropy,0.05497931259950351,0.006385856406337578,0.0472193805035203,0.0662349946796894,7
naive,source-pinned-noise-fifo,80,30,attn_mass_noise,7.091008181499137e-05,4.9621443865627e-05,1.7903477555591962e-05,0.0001507908182247,7
naive,source-pinned-noise-fifo,80,30,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,30,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,30,attn_mass_source,0.9999291098543576,4.9623449373780505e-05,0.99984922260046,0.9999821074306964,7
naive,source-pinned-noise-fifo,80,30,err_both_source_and_noise_rate,0.008928571428571428,0.023622779563076703,0.0,0.0625,7
naive,source-pinned-noise-fifo,80,30,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,30,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,30,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,30,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,30,eval_acc,0.9999720981078488,7.38214677400963e-05,0.999804686754942,1.0,7
naive,source-pinned-noise-fifo,80,30,eval_error_rate,2.7901785714285717e-05,7.38211861346147e-05,0.0,0.0001953125,7
naive,source-pinned-noise-fifo,80,30,mem_noise_entries,10.0,0.0,10.0,10.0,7
naive,source-pinned-noise-fifo,80,30,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,30,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,80,30,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,40,acc_mean_tail,0.995488400050572,0.0009558420785048335,0.9941312606334688,0.996700004339218,7
naive,source-pinned-noise-fifo,80,40,attn_entropy,0.05610144647237442,0.006596392288476446,0.0443574362434446,0.0625075479038059,7
naive,source-pinned-noise-fifo,80,40,attn_mass_noise,3.868208497286625e-05,3.141011447482453e-05,4.919050525131752e-06,8.740520206629299e-05,7
naive,source-pinned-noise-fifo,80,40,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,attn_mass_source,0.9999613400016513,3.1414306217966776e-05,0.9999126084148884,0.9999951012432576,7
naive,source-pinned-noise-fifo,80,40,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,40,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,mem_noise_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,80,40,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,40,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,80,40,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,60,acc_mean_tail,0.9949553656407765,0.0009490619640329561,0.9929250118732452,0.9958937562704088,7
naive,source-pinned-noise-fifo,80,60,attn_entropy,0.0743641198745795,0.014541869131611753,0.0554097886197268,0.0939473779872059,7
naive,source-pinned-noise-fifo,80,60,attn_mass_noise,5.406133522812098e-05,2.4613037288612102e-05,2.4256518258880533e-05,0.0001047610708155,7
naive,source-pinned-noise-fifo,80,60,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,attn_mass_source,0.9999459625354835,2.461588362602623e-05,0.999895256012678,0.9999757707118988,7
naive,source-pinned-noise-fifo,80,60,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,60,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,mem_noise_entries,40.0,0.0,40.0,40.0,7
naive,source-pinned-noise-fifo,80,60,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,60,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,80,60,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,80,acc_mean_tail,0.9940848310504641,0.001769956625361551,0.9919937618970872,0.997368752360344,7
naive,source-pinned-noise-fifo,80,80,attn_entropy,0.07656294879104404,0.01588581042903366,0.0523879984393715,0.1061429483816027,7
naive,source-pinned-noise-fifo,80,80,attn_mass_noise,8.129746076484727e-05,5.674490648412058e-05,1.3762758101165671e-05,0.000159918196914,7
naive,source-pinned-noise-fifo,80,80,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,attn_mass_source,0.9999187301312175,5.675278568326296e-05,0.9998400956392288,0.9999862797558308,7
naive,source-pinned-noise-fifo,80,80,err_both_source_and_noise_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,eval_acc,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,80,eval_error_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,mem_noise_entries,60.0,0.0,60.0,60.0,7
naive,source-pinned-noise-fifo,80,80,mem_sep_entries,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,80,mem_source_entries,20.0,0.0,20.0,20.0,7
naive,source-pinned-noise-fifo,80,80,source_survival_rate,1.0,0.0,1.0,1.0,7
naive,source-pinned-noise-fifo,80,100,acc_mean_tail,0.9945937592472349,0.00034678533142824727,0.9939625105857848,0.9950187574625016,7
naive,source-pinned-noise-fifo,80,100,attn_entropy,0.07173325826546971,0.007290397576656097,0.0654525815043598,0.082268304657191,7
naive,source-pinned-noise-fifo,80,100,attn_mass_noise,0.00011391847153515966,7.863202610450602e-05,2.4400784695899347e-05,0.0002730226797211,7
naive,source-pinned-noise-fifo,80,100,attn_mass_other,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,100,attn_mass_sep,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,100,attn_mass_source,0.9998861024422305,7.862939762226643e-05,0.999727003276348,0.9999756142497064,7
naive,source-pinned-noise-fifo,80,100,err_both_source_and_noise_rate,0.008928571428571428,0.023622779563076703,0.0,0.0625,7
naive,source-pinned-noise-fifo,80,100,err_noise_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,100,err_other_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,100,err_sep_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,100,err_source_only_rate,0.0,0.0,0.0,0.0,7
naive,source-pinned-noise-fifo,80,100,eval_acc,0.9999720981078488,7.382146774005079e-05,0.999804686754942,1.0,7
naive,source-pinned-noise-fifo,80,100,eval_error_rate,2.7901785714285717e-05,7.38211861346147e-05,0.0,0.0001953125,7
naive,source-pinned-noise-fifo,80,100,mem_noise_entries,80.0,0.0,80.0,80.0,7
